S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""16:05:07.727""",0,0,-5832.0,5080.0,-11712.0,-255.0,-220.0,-87.0, ,"=""16:05:07.727""",0,0,-668.0,-17128.0,20520.0,-24.0,16.0,-58.0, ,"=""16:05:07.727""",0,0,-3848.0,-1452.0,20664.0,-524.0,-985.0,1047.0, 
"=""16:05:07.829""",0,0,-5832.0,5080.0,-11712.0,-255.0,-220.0,-87.0, ,"=""16:05:07.829""",0,0,-668.0,-17128.0,20520.0,-24.0,16.0,-58.0, ,"=""16:05:07.829""",0,0,-3848.0,-1452.0,20664.0,-524.0,-985.0,1047.0, 
"=""16:05:07.931""",0,0,-5832.0,5080.0,-11712.0,-255.0,-220.0,-87.0, ,"=""16:05:07.931""",0,0,-668.0,-17128.0,20520.0,-24.0,16.0,-58.0, ,"=""16:05:07.931""",0,0,-3848.0,-1452.0,20664.0,-524.0,-985.0,1047.0, 
"=""16:05:08.033""",0,0,-5832.0,5080.0,-11712.0,-255.0,-220.0,-87.0, ,"=""16:05:08.033""",0,0,-668.0,-17128.0,20520.0,-24.0,16.0,-58.0, ,"=""16:05:08.033""",0,0,-3848.0,-1452.0,20664.0,-524.0,-985.0,1047.0, 
"=""16:05:08.135""",0,0,-5832.0,5080.0,-11712.0,-255.0,-220.0,-87.0, ,"=""16:05:08.135""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.135""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.236""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.237""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.237""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.339""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.339""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.339""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.441""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.441""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.441""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.542""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.542""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.542""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.644""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.644""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.644""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.746""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.746""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.746""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.848""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.848""",0,0,-740.0,-17112.0,20408.0,-28.0,-75.0,54.0, ,"=""16:05:08.848""",0,0,-3528.0,-1596.0,20692.0,-435.0,-985.0,1158.0, 
"=""16:05:08.951""",0,0,-5784.0,4980.0,-11656.0,-160.0,-176.0,-211.0, ,"=""16:05:08.951""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:08.951""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.052""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.052""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.052""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.154""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.154""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.154""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.256""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.256""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.256""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.358""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.358""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.358""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.459""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.459""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.459""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.561""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.561""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.561""",0,0,-3288.0,-1520.0,20748.0,-581.0,-890.0,1147.0, 
"=""16:05:09.663""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.663""",0,0,-696.0,-17196.0,20360.0,69.0,76.0,129.0, ,"=""16:05:09.663""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:09.764""",0,0,-5968.0,4852.0,-11976.0,-217.0,-143.0,-161.0, ,"=""16:05:09.764""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:09.764""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:09.866""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:09.866""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:09.866""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:09.968""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:09.968""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:09.968""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:10.070""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:10.070""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:10.070""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:10.172""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:10.172""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:10.172""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:10.274""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:10.274""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:10.274""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:10.376""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:10.376""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:10.376""",0,0,-3368.0,-1452.0,20748.0,-528.0,-1002.0,1198.0, 
"=""16:05:10.478""",0,0,-5852.0,5024.0,-11776.0,-172.0,-119.0,-46.0, ,"=""16:05:10.478""",0,0,-676.0,-17036.0,20480.0,170.0,77.0,-41.0, ,"=""16:05:10.478""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:10.579""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:10.579""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:10.579""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:10.681""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:10.681""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:10.681""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:10.783""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:10.783""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:10.783""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:10.884""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:10.884""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:10.884""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:10.986""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:10.986""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:10.986""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:11.088""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:11.088""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:11.088""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:11.189""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:11.189""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:11.189""",0,0,-3364.0,-1512.0,20668.0,-570.0,-1053.0,1170.0, 
"=""16:05:11.291""",0,0,-5904.0,5000.0,-11788.0,-77.0,-149.0,-132.0, ,"=""16:05:11.291""",0,0,-712.0,-17272.0,20452.0,-13.0,13.0,84.0, ,"=""16:05:11.291""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:11.393""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:11.393""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:11.393""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:11.495""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:11.495""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:11.495""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:11.597""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:11.597""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:11.597""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:11.699""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:11.699""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:11.699""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:11.801""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:11.801""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:11.801""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:11.902""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:11.902""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:11.902""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:12.004""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:12.005""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:12.005""",0,0,-3868.0,-1588.0,20664.0,-721.0,-982.0,1141.0, 
"=""16:05:12.107""",0,0,-6040.0,4940.0,-11772.0,-128.0,-54.0,-75.0, ,"=""16:05:12.107""",0,0,-636.0,-17064.0,20500.0,28.0,59.0,158.0, ,"=""16:05:12.107""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.208""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.209""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.209""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.311""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.311""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.311""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.413""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.413""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.413""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.516""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.516""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.516""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.618""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.618""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.618""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.719""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.719""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.719""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.821""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.821""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.821""",0,0,-4036.0,-1708.0,20564.0,-678.0,-1022.0,1213.0, 
"=""16:05:12.923""",0,0,-5856.0,5060.0,-11608.0,-99.0,-11.0,-19.0, ,"=""16:05:12.923""",0,0,-728.0,-17140.0,20312.0,125.0,75.0,19.0, ,"=""16:05:12.923""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.025""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.025""",0,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.025""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.127""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.127""",0,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.127""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.229""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.229""",0,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.229""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.331""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.331""",0,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.331""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.433""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.433""",0,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.433""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.535""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.535""",0,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.535""",0,0,-3908.0,-1700.0,20556.0,-622.0,-1058.0,1237.0, 
"=""16:05:13.721""",0,0,-5856.0,5040.0,-11776.0,-27.0,-61.0,-43.0, ,"=""16:05:13.721""",900,0,-712.0,-17204.0,20432.0,82.0,43.0,20.0, ,"=""16:05:13.721""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:13.822""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:13.822""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:13.822""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:13.924""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:13.924""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:13.924""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:14.026""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:14.026""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:14.026""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:14.128""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:14.128""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:14.128""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:14.229""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:14.229""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:14.229""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:14.330""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:14.330""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:14.330""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:14.432""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:14.432""",900,0,-740.0,-17144.0,20472.0,32.0,42.0,100.0, ,"=""16:05:14.432""",0,0,-3540.0,-1592.0,20648.0,-747.0,-1039.0,1172.0, 
"=""16:05:14.534""",0,0,-5796.0,5004.0,-11888.0,-6.0,-61.0,-32.0, ,"=""16:05:14.534""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:14.534""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:14.636""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:14.636""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:14.636""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:14.738""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:14.738""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:14.738""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:14.840""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:14.840""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:14.840""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:14.941""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:14.941""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:14.941""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:15.043""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:15.043""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:15.043""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:15.145""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:15.145""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:15.145""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:15.247""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:15.247""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:15.247""",0,0,-4232.0,-3548.0,23184.0,1604.0,-3212.0,-63.0, 
"=""16:05:15.349""",0,0,-4924.0,-9760.0,-8044.0,1413.0,-325.0,4627.0, ,"=""16:05:15.349""",900,512,-4076.0,-13976.0,10772.0,3127.0,-3194.0,-7162.0, ,"=""16:05:15.349""",0,0,-6136.0,16888.0,16948.0,10818.0,4033.0,347.0, 
"=""16:05:15.450""",0,0,-4704.0,4500.0,5488.0,-1961.0,3250.0,-1319.0, ,"=""16:05:15.451""",900,732,-4732.0,-26808.0,-14640.0,-32768.0,30331.0,-4071.0, ,"=""16:05:15.451""",0,0,-6136.0,16888.0,16948.0,10818.0,4033.0,347.0, 
"=""16:05:15.553""",0,0,-4704.0,4500.0,5488.0,-1961.0,3250.0,-1319.0, ,"=""16:05:15.553""",900,732,-4732.0,-26808.0,-14640.0,-32768.0,30331.0,-4071.0, ,"=""16:05:15.553""",0,0,-6136.0,16888.0,16948.0,10818.0,4033.0,347.0, 
"=""16:05:15.655""",0,0,-4704.0,4500.0,5488.0,-1961.0,3250.0,-1319.0, ,"=""16:05:15.655""",900,732,-4732.0,-26808.0,-14640.0,-32768.0,30331.0,-4071.0, ,"=""16:05:15.655""",0,0,-6136.0,16888.0,16948.0,10818.0,4033.0,347.0, 
