S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""15:55:39.531""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:39.531""",0,0,-640.0,-17044.0,20392.0,6.0,22.0,7.0, ,"=""15:55:39.531""",0,0,-3412.0,-2112.0,20140.0,-726.0,-1028.0,1185.0, 
"=""15:55:39.633""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:39.633""",0,0,-640.0,-17044.0,20392.0,6.0,22.0,7.0, ,"=""15:55:39.633""",0,0,-3412.0,-2112.0,20140.0,-726.0,-1028.0,1185.0, 
"=""15:55:39.734""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:39.734""",0,0,-640.0,-17044.0,20392.0,6.0,22.0,7.0, ,"=""15:55:39.734""",0,0,-3412.0,-2112.0,20140.0,-726.0,-1028.0,1185.0, 
"=""15:55:39.836""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:39.836""",0,0,-640.0,-17044.0,20392.0,6.0,22.0,7.0, ,"=""15:55:39.836""",0,0,-3412.0,-2112.0,20140.0,-726.0,-1028.0,1185.0, 
"=""15:55:39.938""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:39.938""",0,0,-640.0,-17044.0,20392.0,6.0,22.0,7.0, ,"=""15:55:39.938""",0,0,-3412.0,-2112.0,20140.0,-726.0,-1028.0,1185.0, 
"=""15:55:40.040""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:40.040""",0,0,-640.0,-17044.0,20392.0,6.0,22.0,7.0, ,"=""15:55:40.040""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.141""",0,0,-5992.0,5172.0,-11500.0,11.0,25.0,6.0, ,"=""15:55:40.141""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.141""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.243""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.244""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.244""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.346""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.346""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.346""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.448""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.448""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.448""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.550""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.550""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.550""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.651""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.651""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.651""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.753""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.753""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.753""",0,0,-3668.0,-2140.0,20348.0,-706.0,-1038.0,1208.0, 
"=""15:55:40.855""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.855""",0,0,-616.0,-16952.0,20532.0,13.0,-1.0,-34.0, ,"=""15:55:40.855""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:40.957""",0,0,-5860.0,5112.0,-11604.0,13.0,18.0,2.0, ,"=""15:55:40.957""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:40.957""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.059""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.059""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.059""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.161""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.161""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.161""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.263""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.263""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.263""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.365""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.365""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.365""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.467""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.467""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.467""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.569""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.569""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.569""",0,0,-4072.0,-2448.0,20144.0,-678.0,-1032.0,1211.0, 
"=""15:55:41.671""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.671""",0,0,-524.0,-17000.0,20296.0,11.0,2.0,-43.0, ,"=""15:55:41.671""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:41.773""",0,0,-5900.0,5072.0,-11584.0,41.0,0.0,11.0, ,"=""15:55:41.773""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:41.773""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:41.875""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:41.875""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:41.875""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:41.977""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:41.977""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:41.977""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:42.079""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:42.079""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:42.079""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:42.181""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:42.181""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:42.181""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:42.283""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:42.283""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:42.283""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:42.386""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:42.386""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:42.386""",0,0,-3372.0,-2236.0,20260.0,-730.0,-1013.0,1175.0, 
"=""15:55:42.488""",0,0,-5996.0,5120.0,-11752.0,2.0,13.0,2.0, ,"=""15:55:42.488""",0,0,-568.0,-16900.0,20308.0,-23.0,25.0,15.0, ,"=""15:55:42.488""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:42.590""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:42.590""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:42.590""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:42.692""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:42.692""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:42.692""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:42.794""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:42.794""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:42.794""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:42.896""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:42.896""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:42.896""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:42.998""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:42.998""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:42.998""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:43.099""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:43.099""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:43.099""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:43.201""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:43.201""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:43.201""",0,0,-3564.0,-2080.0,20288.0,-672.0,-1026.0,1211.0, 
"=""15:55:43.303""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:43.303""",0,0,-628.0,-16884.0,20264.0,20.0,19.0,-26.0, ,"=""15:55:43.303""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:43.405""",0,0,-5968.0,5028.0,-11640.0,15.0,49.0,-17.0, ,"=""15:55:43.405""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:43.405""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:43.507""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:43.507""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:43.507""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:43.609""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:43.609""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:43.609""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:43.711""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:43.711""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:43.711""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:43.813""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:43.813""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:43.813""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:43.915""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:43.915""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:43.915""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:44.017""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:44.017""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:44.017""",0,0,-3968.0,-2520.0,20276.0,-624.0,-1004.0,1198.0, 
"=""15:55:44.119""",0,0,-6028.0,5092.0,-11520.0,67.0,-5.0,0.0, ,"=""15:55:44.119""",0,0,-532.0,-17056.0,20280.0,38.0,4.0,-43.0, ,"=""15:55:44.119""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.220""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.220""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.220""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.322""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.322""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.322""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.424""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.424""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.424""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.526""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.526""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.526""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.627""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.627""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.627""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.729""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.729""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.729""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.831""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.831""",0,0,-636.0,-16960.0,20412.0,-22.0,16.0,0.0, ,"=""15:55:44.832""",0,0,-3892.0,-2452.0,20236.0,-655.0,-991.0,1163.0, 
"=""15:55:44.934""",0,0,-6056.0,5100.0,-11728.0,41.0,31.0,11.0, ,"=""15:55:44.934""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:44.934""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.036""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.036""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.036""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.138""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.138""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.138""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.240""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.240""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.240""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.342""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.342""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.342""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.444""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.444""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.444""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.546""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.546""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.546""",0,0,-3296.0,-2132.0,20208.0,-628.0,-1003.0,1175.0, 
"=""15:55:45.647""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.647""",0,0,-540.0,-16996.0,20300.0,-1.0,-4.0,-11.0, ,"=""15:55:45.647""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:45.749""",0,0,-5904.0,5048.0,-11640.0,20.0,19.0,-27.0, ,"=""15:55:45.749""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:45.749""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:45.851""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:45.851""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:45.851""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:45.953""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:45.953""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:45.953""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:46.055""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:46.055""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:46.055""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:46.157""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:46.157""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:46.157""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:46.259""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:46.259""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:46.259""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:46.361""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:46.361""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:46.361""",0,0,-3784.0,-2380.0,20276.0,-618.0,-1004.0,1195.0, 
"=""15:55:46.463""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:46.463""",0,0,-608.0,-16952.0,20208.0,28.0,15.0,-11.0, ,"=""15:55:46.463""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:46.565""",0,0,-5952.0,5060.0,-11576.0,51.0,-17.0,-16.0, ,"=""15:55:46.565""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:46.565""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:46.667""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:46.667""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:46.667""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:46.769""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:46.769""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:46.769""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:46.871""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:46.871""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:46.871""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:46.973""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:46.973""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:46.973""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:47.074""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:47.074""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:47.074""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:47.176""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:47.176""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:47.176""",0,0,-3996.0,-2476.0,20240.0,-646.0,-980.0,1168.0, 
"=""15:55:47.278""",0,0,-5932.0,5012.0,-11552.0,40.0,3.0,-18.0, ,"=""15:55:47.278""",0,0,-552.0,-16852.0,20180.0,12.0,8.0,13.0, ,"=""15:55:47.278""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
"=""15:55:47.380""",0,0,-5968.0,5004.0,-11552.0,20.0,19.0,-3.0, ,"=""15:55:47.380""",0,0,-640.0,-16984.0,20328.0,13.0,17.0,22.0, ,"=""15:55:47.380""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
"=""15:55:47.481""",0,0,-5968.0,5004.0,-11552.0,20.0,19.0,-3.0, ,"=""15:55:47.482""",0,0,-640.0,-16984.0,20328.0,13.0,17.0,22.0, ,"=""15:55:47.482""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
"=""15:55:47.584""",0,0,-5968.0,5004.0,-11552.0,20.0,19.0,-3.0, ,"=""15:55:47.584""",0,0,-640.0,-16984.0,20328.0,13.0,17.0,22.0, ,"=""15:55:47.584""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
"=""15:55:47.686""",0,0,-5968.0,5004.0,-11552.0,20.0,19.0,-3.0, ,"=""15:55:47.686""",0,0,-640.0,-16984.0,20328.0,13.0,17.0,22.0, ,"=""15:55:47.686""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
"=""15:55:47.788""",0,0,-5968.0,5004.0,-11552.0,20.0,19.0,-3.0, ,"=""15:55:47.788""",0,0,-640.0,-16984.0,20328.0,13.0,17.0,22.0, ,"=""15:55:47.788""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
"=""15:55:47.890""",0,0,-5968.0,5004.0,-11552.0,20.0,19.0,-3.0, ,"=""15:55:47.890""",0,0,-640.0,-16984.0,20328.0,13.0,17.0,22.0, ,"=""15:55:47.890""",0,0,-3400.0,-2184.0,20404.0,-628.0,-979.0,1150.0, 
