S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""16:17:36.345""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.345""",900,0,-812.0,-17240.0,19836.0,-2309.0,348.0,-957.0, ,"=""16:17:36.345""",0,0,-3612.0,-548.0,20020.0,-1079.0,-852.0,1172.0, 
"=""16:17:36.447""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.447""",900,0,-812.0,-17240.0,19836.0,-2309.0,348.0,-957.0, ,"=""16:17:36.447""",0,0,-3612.0,-548.0,20020.0,-1079.0,-852.0,1172.0, 
"=""16:17:36.556""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.556""",900,0,-812.0,-17240.0,19836.0,-2309.0,348.0,-957.0, ,"=""16:17:36.556""",0,0,-3612.0,-548.0,20020.0,-1079.0,-852.0,1172.0, 
"=""16:17:36.658""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.658""",900,0,-812.0,-17240.0,19836.0,-2309.0,348.0,-957.0, ,"=""16:17:36.658""",0,0,-3612.0,-548.0,20020.0,-1079.0,-852.0,1172.0, 
"=""16:17:36.760""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.760""",900,0,-812.0,-17240.0,19836.0,-2309.0,348.0,-957.0, ,"=""16:17:36.760""",0,0,-3612.0,-548.0,20020.0,-1079.0,-852.0,1172.0, 
"=""16:17:36.863""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.863""",900,0,-812.0,-17240.0,19836.0,-2309.0,348.0,-957.0, ,"=""16:17:36.863""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:36.965""",900,375,-7604.0,-6032.0,-13148.0,-3059.0,-1627.0,1039.0, ,"=""16:17:36.965""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:36.965""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.073""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.073""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.073""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.175""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.175""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.175""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.276""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.276""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.276""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.378""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.378""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.378""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.480""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.480""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.480""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.591""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.591""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.591""",0,0,-5636.0,-2772.0,20084.0,-979.0,-708.0,2949.0, 
"=""16:17:37.692""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.692""",900,427,-7624.0,-22292.0,19724.0,-11261.0,3666.0,1161.0, ,"=""16:17:37.692""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:37.793""",900,701,4296.0,25636.0,-14564.0,32767.0,9809.0,-3163.0, ,"=""16:17:37.794""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:37.794""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:37.896""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:37.896""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:37.896""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:37.998""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:37.998""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:37.998""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:38.098""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:38.098""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:38.098""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:38.200""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:38.200""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:38.200""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:38.302""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:38.302""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:38.302""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:38.404""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:38.404""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:38.404""",0,0,4404.0,7432.0,18912.0,6267.0,9067.0,-4178.0, 
"=""16:17:38.506""",900,761,536.0,-20324.0,6356.0,-32768.0,-6722.0,-5993.0, ,"=""16:17:38.506""",900,701,-11252.0,-32768.0,31540.0,32767.0,-10892.0,18469.0, ,"=""16:17:38.506""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:38.607""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:38.607""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:38.607""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:38.709""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:38.709""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:38.709""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:38.811""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:38.811""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:38.811""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:38.913""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:38.913""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:38.913""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:39.015""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:39.015""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:39.015""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:39.117""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:39.117""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:39.117""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:39.219""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:39.219""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:39.219""",0,0,32767.0,-32768.0,32767.0,5388.0,17717.0,15288.0, 
"=""16:17:39.321""",900,764,-5704.0,-32768.0,32767.0,32767.0,23125.0,2439.0, ,"=""16:17:39.321""",900,775,4168.0,-26756.0,32767.0,32767.0,-32768.0,7790.0, ,"=""16:17:39.321""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:39.423""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:39.423""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:39.423""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:39.525""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:39.525""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:39.525""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:39.627""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:39.627""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:39.627""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:39.729""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:39.729""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:39.729""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:39.831""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:39.831""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:39.831""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:39.932""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:39.932""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:39.932""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:40.034""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:40.034""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:40.034""",0,4,-10248.0,-23108.0,5300.0,-32768.0,14529.0,12197.0, 
"=""16:17:40.136""",900,784,11940.0,15588.0,32767.0,32767.0,13041.0,-4343.0, ,"=""16:17:40.136""",900,898,-16588.0,-5112.0,7000.0,32767.0,1325.0,2569.0, ,"=""16:17:40.136""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.238""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.238""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.238""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.341""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.341""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.341""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.443""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.443""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.443""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.545""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.545""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.545""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.647""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.647""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.647""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.749""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.749""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.749""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.850""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.850""",900,901,-21768.0,-32768.0,32767.0,32767.0,2032.0,2584.0, ,"=""16:17:40.850""",0,7,-17920.0,-7376.0,-32768.0,-32768.0,-1476.0,12571.0, 
"=""16:17:40.952""",900,766,10612.0,7392.0,-32768.0,32767.0,2316.0,-911.0, ,"=""16:17:40.952""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:40.952""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.054""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.054""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.054""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.156""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.156""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.156""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.258""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.258""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.258""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.360""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.360""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.360""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.462""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.463""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.463""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.564""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.564""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.564""",0,6,-18616.0,1052.0,-8828.0,-32768.0,-11727.0,5318.0, 
"=""16:17:41.666""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.666""",900,903,-12740.0,-32768.0,28384.0,32767.0,-3571.0,-7707.0, ,"=""16:17:41.666""",0,0,-11864.0,13072.0,20360.0,-26887.0,-18762.0,1151.0, 
"=""16:17:41.768""",900,771,8568.0,7564.0,-31256.0,-32768.0,-9586.0,14444.0, ,"=""16:17:41.768""",900,901,-2976.0,-7672.0,32767.0,32767.0,8269.0,-1154.0, ,"=""16:17:41.768""",0,0,-11864.0,13072.0,20360.0,-26887.0,-18762.0,1151.0, 
"=""16:17:41.870""",900,771,-7220.0,6960.0,-32768.0,-32768.0,-28946.0,16424.0, ,"=""16:17:41.870""",900,901,-2976.0,-7672.0,32767.0,32767.0,8269.0,-1154.0, ,"=""16:17:41.870""",0,0,-11864.0,13072.0,20360.0,-26887.0,-18762.0,1151.0, 
"=""16:17:41.972""",900,771,-7220.0,6960.0,-32768.0,-32768.0,-28946.0,16424.0, ,"=""16:17:41.972""",900,901,-2976.0,-7672.0,32767.0,32767.0,8269.0,-1154.0, ,"=""16:17:41.972""",0,0,-11864.0,13072.0,20360.0,-26887.0,-18762.0,1151.0, 
