S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""16:08:23.036""",0,0,-17948.0,-16072.0,20540.0,-1262.0,-2045.0,-346.0, ,"=""16:08:23.036""",900,163,-10780.0,-5244.0,2160.0,-2008.0,2143.0,-648.0, ,"=""16:08:23.036""",0,0,12400.0,27984.0,18412.0,-485.0,-392.0,1640.0, 
"=""16:08:23.138""",0,0,-17948.0,-16072.0,20540.0,-1262.0,-2045.0,-346.0, ,"=""16:08:23.138""",900,163,-10780.0,-5244.0,2160.0,-2008.0,2143.0,-648.0, ,"=""16:08:23.138""",0,0,12400.0,27984.0,18412.0,-485.0,-392.0,1640.0, 
"=""16:08:23.240""",0,0,-17948.0,-16072.0,20540.0,-1262.0,-2045.0,-346.0, ,"=""16:08:23.240""",900,163,-10780.0,-5244.0,2160.0,-2008.0,2143.0,-648.0, ,"=""16:08:23.240""",0,0,12400.0,27984.0,18412.0,-485.0,-392.0,1640.0, 
"=""16:08:23.342""",0,0,-17948.0,-16072.0,20540.0,-1262.0,-2045.0,-346.0, ,"=""16:08:23.342""",900,163,-10780.0,-5244.0,2160.0,-2008.0,2143.0,-648.0, ,"=""16:08:23.342""",0,0,12400.0,27984.0,18412.0,-485.0,-392.0,1640.0, 
"=""16:08:23.444""",0,0,-17948.0,-16072.0,20540.0,-1262.0,-2045.0,-346.0, ,"=""16:08:23.444""",900,163,-10780.0,-5244.0,2160.0,-2008.0,2143.0,-648.0, ,"=""16:08:23.444""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
"=""16:08:23.546""",0,0,-17948.0,-16072.0,20540.0,-1262.0,-2045.0,-346.0, ,"=""16:08:23.546""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:23.546""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
"=""16:08:23.648""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:23.648""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:23.648""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
"=""16:08:23.749""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:23.749""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:23.749""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
"=""16:08:23.851""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:23.851""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:23.851""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
"=""16:08:23.953""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:23.953""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:23.953""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
"=""16:08:24.055""",0,0,-18760.0,-29620.0,448.0,-6835.0,1608.0,-5455.0, ,"=""16:08:24.055""",900,652,588.0,6536.0,16624.0,25448.0,9818.0,-10830.0, ,"=""16:08:24.055""",0,0,11132.0,32767.0,9368.0,823.0,-8411.0,58.0, 
